"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","51712","0.0-3.0-0.11","","fixation","","",""
"972","Set1/035a.jpg","78","image-keyboard-response","26","52685","0.0-3.0-1.11","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","53188","0.0-3.0-0.12","","fixation","","",""
"1051","Set1/170a.jpg","78","image-keyboard-response","28","54239","0.0-3.0-1.12","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","54742","0.0-3.0-0.13","","fixation","","",""
"741","Set1/179a.jpg","79","image-keyboard-response","30","55483","0.0-3.0-1.13","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","55985","0.0-3.0-0.14","","fixation","","",""
"891","Set1/153b.jpg","78","image-keyboard-response","32","56877","0.0-3.0-1.14","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","57378","0.0-3.0-0.15","","fixation","","",""
"765","Set1/083a.jpg","78","image-keyboard-response","34","58145","0.0-3.0-1.15","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","58648","0.0-3.0-0.16","","fixation","","",""
"883","Set1/126b.jpg","78","image-keyboard-response","36","59532","0.0-3.0-1.16","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","60035","0.0-3.0-0.17","","fixation","","",""
"1414","Set1/135b.jpg","79","image-keyboard-response","38","61451","0.0-3.0-1.17","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","61953","0.0-3.0-0.18","","fixation","","",""
"819","Set1/108b.jpg","78","image-keyboard-response","40","62774","0.0-3.0-1.18","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","63275","0.0-3.0-0.19","","fixation","","",""
"869","Set1/142b.jpg","78","image-keyboard-response","42","64146","0.0-3.0-1.19","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","64648","0.0-3.0-0.20","","fixation","","",""
"952","Set1/138b.jpg","78","image-keyboard-response","44","65601","0.0-3.0-1.20","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","66104","0.0-3.0-0.21","","fixation","","",""
"1385","Set1/171a.jpg","78","image-keyboard-response","46","67491","0.0-3.0-1.21","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","67994","0.0-3.0-0.22","","fixation","","",""
"659","Set1/148b.jpg","78","image-keyboard-response","48","68654","0.0-3.0-1.22","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","69156","0.0-3.0-0.23","","fixation","","",""
"1135","Set1/083a.jpg","78","image-keyboard-response","50","70292","0.0-3.0-1.23","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","70794","0.0-3.0-0.24","","fixation","","",""
"1111","Set1/141b.jpg","78","image-keyboard-response","52","71907","0.0-3.0-1.24","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","72409","0.0-3.0-0.25","","fixation","","",""
"820","Set1/123b.jpg","78","image-keyboard-response","54","73231","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","73734","0.0-3.0-0.26","","fixation","","",""
"1869","Set1/145b.jpg","78","image-keyboard-response","56","75604","0.0-3.0-1.26","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","76106","0.0-3.0-0.27","","fixation","","",""
"1619","Set1/175a.jpg","78","image-keyboard-response","58","77727","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","78229","0.0-3.0-0.28","","fixation","","",""
"827","Set1/177a.jpg","78","image-keyboard-response","60","79060","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","79561","0.0-3.0-0.29","","fixation","","",""
"2463","Set1/119b.jpg","79","image-keyboard-response","62","82025","0.0-3.0-1.29","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","82528","0.0-3.0-0.30","","fixation","","",""
"789","Set1/177a.jpg","79","image-keyboard-response","64","83319","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","83822","0.0-3.0-0.31","","fixation","","",""
"960","Set1/038a.jpg","78","image-keyboard-response","66","84783","0.0-3.0-1.31","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","85286","0.0-3.0-0.32","","fixation","","",""
"724","Set1/035a.jpg","79","image-keyboard-response","68","86011","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","86520","0.0-3.0-0.33","","fixation","","",""
"667","Set1/171a.jpg","78","image-keyboard-response","70","87190","0.0-3.0-1.33","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","87692","0.0-3.0-0.34","","fixation","","",""
"1730","Set1/157b.jpg","78","image-keyboard-response","72","89423","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","89926","0.0-3.0-0.35","","fixation","","",""
"1131","Set1/170a.jpg","79","image-keyboard-response","74","91058","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","91560","0.0-3.0-0.36","","fixation","","",""
"1849","Set1/135b.jpg","78","image-keyboard-response","76","93412","0.0-3.0-1.36","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","93915","0.0-3.0-0.37","","fixation","","",""
"3130","Set1/090a.jpg","78","image-keyboard-response","78","97047","0.0-3.0-1.37","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","97549","0.0-3.0-0.38","","fixation","","",""
"602","Set1/095a.jpg","79","image-keyboard-response","80","98153","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","98656","0.0-3.0-0.39","","fixation","","",""
"649","Set1/108b.jpg","78","image-keyboard-response","82","99307","0.0-3.0-1.39","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","99810","0.0-3.0-0.40","","fixation","","",""
"2183","Set1/040a.jpg","78","image-keyboard-response","84","101995","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","102497","0.0-3.0-0.41","","fixation","","",""
"1365","Set1/058a.jpg","78","image-keyboard-response","86","103864","0.0-3.0-1.41","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","104366","0.0-3.0-0.42","","fixation","","",""
"2719","Set1/140b.jpg","78","image-keyboard-response","88","107087","0.0-3.0-1.42","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","107589","0.0-3.0-0.43","","fixation","","",""
"728","Set1/037a.jpg","79","image-keyboard-response","90","108318","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","108820","0.0-3.0-0.44","","fixation","","",""
"923","Set1/153b.jpg","78","image-keyboard-response","92","109746","0.0-3.0-1.44","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","110247","0.0-3.0-0.45","","fixation","","",""
"1432","Set1/168a.jpg","78","image-keyboard-response","94","111680","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","112183","0.0-3.0-0.46","","fixation","","",""
"3264","Set1/091a.jpg","78","image-keyboard-response","96","115449","0.0-3.0-1.46","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","115951","0.0-3.0-0.47","","fixation","","",""
"715","Set1/119b.jpg","79","image-keyboard-response","98","116669","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","117171","0.0-3.0-0.48","","fixation","","",""
"726","Set1/168a.jpg","78","image-keyboard-response","100","117898","0.0-3.0-1.48","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","118400","0.0-3.0-0.49","","fixation","","",""
"646","Set1/038a.jpg","79","image-keyboard-response","102","119048","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","119550","0.0-3.0-0.50","","fixation","","",""
"1330","Set1/154b.jpg","78","image-keyboard-response","104","120882","0.0-3.0-1.50","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","121383","0.0-3.0-0.51","","fixation","","",""
"1022","Set1/067a.jpg","78","image-keyboard-response","106","122407","0.0-3.0-1.51","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","122909","0.0-3.0-0.52","","fixation","","",""
"2052","Set1/080a.jpg","79","image-keyboard-response","108","124962","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","125464","0.0-3.0-0.53","","fixation","","",""
"1600","Set1/154b.jpg","79","image-keyboard-response","110","127067","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","127568","0.0-3.0-0.54","","fixation","","",""
"914","Set1/087a.jpg","78","image-keyboard-response","112","128483","0.0-3.0-1.54","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","128985","0.0-3.0-0.55","","fixation","","",""
"833","Set1/149b.jpg","79","image-keyboard-response","114","129820","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","130322","0.0-3.0-0.56","","fixation","","",""
"787","Set1/173a.jpg","78","image-keyboard-response","116","131110","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","131613","0.0-3.0-0.57","","fixation","","",""
"583","Set1/040a.jpg","78","image-keyboard-response","118","132198","0.0-3.0-1.57","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","132700","0.0-3.0-0.58","","fixation","","",""
"1519","Set1/058a.jpg","79","image-keyboard-response","120","134221","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","134723","0.0-3.0-0.59","","fixation","","",""
"694","Set1/173a.jpg","79","image-keyboard-response","122","135419","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","135921","0.0-3.0-0.60","","fixation","","",""
"526","Set1/140b.jpg","79","image-keyboard-response","124","136450","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","136953","0.0-3.0-0.61","","fixation","","",""
"757","Set1/187a.jpg","78","image-keyboard-response","126","137712","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","138215","0.0-3.0-0.62","","fixation","","",""
"700","Set1/067a.jpg","79","image-keyboard-response","128","138917","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","139418","0.0-3.0-0.63","","fixation","","",""
"918","Set1/126b.jpg","78","image-keyboard-response","130","140336","0.0-3.0-1.63","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","140838","0.0-3.0-0.64","","fixation","","",""
"2815","Set1/188a.jpg","78","image-keyboard-response","132","143654","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","144156","0.0-3.0-0.65","","fixation","","",""
"671","Set1/145b.jpg","78","image-keyboard-response","134","144828","0.0-3.0-1.65","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","145330","0.0-3.0-0.66","","fixation","","",""
"676","Set1/075a.jpg","79","image-keyboard-response","136","146008","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","146510","0.0-3.0-0.67","","fixation","","",""
"1016","Set1/059a.jpg","78","image-keyboard-response","138","147528","0.0-3.0-1.67","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","148029","0.0-3.0-0.68","","fixation","","",""
"584","Set1/149b.jpg","79","image-keyboard-response","140","148614","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","149116","0.0-3.0-0.69","","fixation","","",""
"656","Set1/087a.jpg","79","image-keyboard-response","142","149774","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","150276","0.0-3.0-0.70","","fixation","","",""
"887","Set1/187a.jpg","79","image-keyboard-response","144","151164","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","151667","0.0-3.0-0.71","","fixation","","",""
"733","Set1/059a.jpg","79","image-keyboard-response","146","152402","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","152904","0.0-3.0-0.72","","fixation","","",""
"612","Set1/157b.jpg","79","image-keyboard-response","148","153517","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","154023","0.0-3.0-0.73","","fixation","","",""
"653","Set1/123b.jpg","79","image-keyboard-response","150","154679","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","155180","0.0-3.0-0.74","","fixation","","",""
"543","Set1/175a.jpg","79","image-keyboard-response","152","155726","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","156228","0.0-3.0-0.75","","fixation","","",""
"698","Set1/188a.jpg","79","image-keyboard-response","154","156927","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","157429","0.0-3.0-0.76","","fixation","","",""
"618","Set1/039a.jpg","79","image-keyboard-response","156","158049","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","158551","0.0-3.0-0.77","","fixation","","",""
"556","Set1/141b.jpg","79","image-keyboard-response","158","159108","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","159610","0.0-3.0-0.78","","fixation","","",""
"694","Set1/091a.jpg","78","image-keyboard-response","160","160307","0.0-3.0-1.78","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","160808","0.0-3.0-0.79","","fixation","","",""
"705","Set1/138b.jpg","79","image-keyboard-response","162","161516","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","162017","0.0-3.0-0.80","","fixation","","",""
"927","Set1/055a.jpg","78","image-keyboard-response","164","162946","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","163447","0.0-3.0-0.81","","fixation","","",""
"3204","Set1/128b.jpg","78","image-keyboard-response","166","166652","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","167154","0.0-3.0-0.82","","fixation","","",""
"1009","Set1/046a.jpg","79","image-keyboard-response","168","168165","0.0-3.0-1.82","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","168667","0.0-3.0-0.83","","fixation","","",""
"1253","Set1/139b.jpg","78","image-keyboard-response","170","169921","0.0-3.0-1.83","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","170423","0.0-3.0-0.84","","fixation","","",""
"1412","Set1/084a.jpg","78","image-keyboard-response","172","171837","0.0-3.0-1.84","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","172339","0.0-3.0-0.85","","fixation","","",""
"2470","Set1/147b.jpg","78","image-keyboard-response","174","174810","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","175311","0.0-3.0-0.86","","fixation","","",""
"1541","Set1/176a.jpg","78","image-keyboard-response","176","176855","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","177357","0.0-3.0-0.87","","fixation","","",""
"667","Set1/042a.jpg","78","image-keyboard-response","178","178025","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","178528","0.0-3.0-0.88","","fixation","","",""
"469","Set1/114b.jpg","78","image-keyboard-response","180","178997","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","179499","0.0-3.0-0.89","","fixation","","",""
"1818","Set1/064a.jpg","79","image-keyboard-response","182","181318","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","181821","0.0-3.0-0.90","","fixation","","",""
"720","Set1/036a.jpg","79","image-keyboard-response","184","182542","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","183045","0.0-3.0-0.91","","fixation","","",""
"689","Set1/139b.jpg","79","image-keyboard-response","186","183736","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","184238","0.0-3.0-0.92","","fixation","","",""
"1010","Set1/128b.jpg","79","image-keyboard-response","188","185250","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","185752","0.0-3.0-0.93","","fixation","","",""
"885","Set1/044a.jpg","78","image-keyboard-response","190","186638","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","187141","0.0-3.0-0.94","","fixation","","",""
"1424","Set1/162a.jpg","78","image-keyboard-response","192","188567","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","189069","0.0-3.0-0.95","","fixation","","",""
"814","Set1/074a.jpg","78","image-keyboard-response","194","189885","0.0-3.0-1.95","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","190387","0.0-3.0-0.96","","fixation","","",""
"1714","Set1/114b.jpg","78","image-keyboard-response","196","192103","0.0-3.0-1.96","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","192605","0.0-3.0-0.97","","fixation","","",""
"2286","Set1/159b.jpg","78","image-keyboard-response","198","194893","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","195395","0.0-3.0-0.98","","fixation","","",""
"2041","Set1/143b.jpg","78","image-keyboard-response","200","197437","0.0-3.0-1.98","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","197938","0.0-3.0-0.99","","fixation","","",""
"1116","Set1/103b.jpg","78","image-keyboard-response","202","199057","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","199559","0.0-3.0-0.100","","fixation","","",""
"3693","Set1/047a.jpg","78","image-keyboard-response","204","203253","0.0-3.0-1.100","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","203756","0.0-3.0-0.101","","fixation","","",""
"721","Set1/064a.jpg","79","image-keyboard-response","206","204480","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","204983","0.0-3.0-0.102","","fixation","","",""
"1109","Set1/191a.jpg","78","image-keyboard-response","208","206094","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","206596","0.0-3.0-0.103","","fixation","","",""
"922","Set1/071a.jpg","78","image-keyboard-response","210","207520","0.0-3.0-1.103","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","208023","0.0-3.0-0.104","","fixation","","",""
"669","Set1/096a.jpg","78","image-keyboard-response","212","208694","0.0-3.0-1.104","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","209196","0.0-3.0-0.105","","fixation","","",""
"1263","Set1/098b.jpg","78","image-keyboard-response","214","210460","0.0-3.0-1.105","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","210963","0.0-3.0-0.106","","fixation","","",""
"1163","Set1/106b.jpg","78","image-keyboard-response","216","212128","0.0-3.0-1.106","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","212629","0.0-3.0-0.107","","fixation","","",""
"766","Set1/159b.jpg","78","image-keyboard-response","218","213398","0.0-3.0-1.107","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","213900","0.0-3.0-0.108","","fixation","","",""
"835","Set1/071a.jpg","79","image-keyboard-response","220","214736","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","215239","0.0-3.0-0.109","","fixation","","",""
"862","Set1/047a.jpg","79","image-keyboard-response","222","216103","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","216605","0.0-3.0-0.110","","fixation","","",""
"893","Set1/144b.jpg","78","image-keyboard-response","224","217501","0.0-3.0-1.110","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","218003","0.0-3.0-0.111","","fixation","","",""
"1211","Set1/069a.jpg","79","image-keyboard-response","226","219215","0.0-3.0-1.111","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","219717","0.0-3.0-0.112","","fixation","","",""
"718","Set1/034a.jpg","78","image-keyboard-response","228","220436","0.0-3.0-1.112","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","220938","0.0-3.0-0.113","","fixation","","",""
"612","Set1/050a.jpg","78","image-keyboard-response","230","221553","0.0-3.0-1.113","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","222055","0.0-3.0-0.114","","fixation","","",""
"638","Set1/068a.jpg","78","image-keyboard-response","232","222694","0.0-3.0-1.114","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","223197","0.0-3.0-0.115","","fixation","","",""
"1273","Set1/130b.jpg","78","image-keyboard-response","234","224472","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","224973","0.0-3.0-0.116","","fixation","","",""
"1122","Set1/046a.jpg","78","image-keyboard-response","236","226097","0.0-3.0-1.116","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","226600","0.0-3.0-0.117","","fixation","","",""
"787","Set1/073a.jpg","78","image-keyboard-response","238","227388","0.0-3.0-1.117","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","227890","0.0-3.0-0.118","","fixation","","",""
"745","Set1/078a.jpg","78","image-keyboard-response","240","228636","0.0-3.0-1.118","","","Repeat","n","true"
