"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"863","Set1/071a.jpg","78","image-keyboard-response","22","50574","0.0-3.0-1.9","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","51093","0.0-3.0-0.10","","fixation","","",""
"1021","Set1/030a.jpg","78","image-keyboard-response","24","52119","0.0-3.0-1.10","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","52623","0.0-3.0-0.11","","fixation","","",""
"991","Set1/037a.jpg","78","image-keyboard-response","26","53616","0.0-3.0-1.11","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","27","54123","0.0-3.0-0.12","","fixation","","",""
"1077","Set1/120a.jpg","79","image-keyboard-response","28","55201","0.0-3.0-1.12","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","55716","0.0-3.0-0.13","","fixation","","",""
"968","Set1/005a.jpg","78","image-keyboard-response","30","56688","0.0-3.0-1.13","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","57198","0.0-3.0-0.14","","fixation","","",""
"872","Set1/079a.jpg","78","image-keyboard-response","32","58079","0.0-3.0-1.14","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","58587","0.0-3.0-0.15","","fixation","","",""
"1174","Set1/136a.jpg","78","image-keyboard-response","34","59765","0.0-3.0-1.15","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","60275","0.0-3.0-0.16","","fixation","","",""
"948","Set1/133a.jpg","78","image-keyboard-response","36","61229","0.0-3.0-1.16","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","61743","0.0-3.0-0.17","","fixation","","",""
"918","Set1/128a.jpg","78","image-keyboard-response","38","62664","0.0-3.0-1.17","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","63177","0.0-3.0-0.18","","fixation","","",""
"846","Set1/054a.jpg","78","image-keyboard-response","40","64026","0.0-3.0-1.18","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","64548","0.0-3.0-0.19","","fixation","","",""
"834","Set1/108a.jpg","78","image-keyboard-response","42","65387","0.0-3.0-1.19","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","65905","0.0-3.0-0.20","","fixation","","",""
"909","Set1/050a.jpg","78","image-keyboard-response","44","66820","0.0-3.0-1.20","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","67327","0.0-3.0-0.21","","fixation","","",""
"1028","Set1/140a.jpg","78","image-keyboard-response","46","68357","0.0-3.0-1.21","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","68860","0.0-3.0-0.22","","fixation","","",""
"825","Set1/051a.jpg","78","image-keyboard-response","48","69690","0.0-3.0-1.22","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","70219","0.0-3.0-0.23","","fixation","","",""
"821","Set1/063a.jpg","79","image-keyboard-response","50","71040","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","71548","0.0-3.0-0.24","","fixation","","",""
"818","Set1/006a.jpg","78","image-keyboard-response","52","72373","0.0-3.0-1.24","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","72893","0.0-3.0-0.25","","fixation","","",""
"948","Set1/158a.jpg","78","image-keyboard-response","54","73846","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","74376","0.0-3.0-0.26","","fixation","","",""
"963","Set1/020a.jpg","79","image-keyboard-response","56","75343","0.0-3.0-1.26","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","75846","0.0-3.0-0.27","","fixation","","",""
"937","Set1/082a.jpg","78","image-keyboard-response","58","76790","0.0-3.0-1.27","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","77313","0.0-3.0-0.28","","fixation","","",""
"846","Set1/107a.jpg","78","image-keyboard-response","60","78163","0.0-3.0-1.28","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","78678","0.0-3.0-0.29","","fixation","","",""
"891","Set1/121a.jpg","78","image-keyboard-response","62","79574","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","80082","0.0-3.0-0.30","","fixation","","",""
"1177","Set1/085a.jpg","78","image-keyboard-response","64","81266","0.0-3.0-1.30","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","81772","0.0-3.0-0.31","","fixation","","",""
"947","Set1/136a.jpg","79","image-keyboard-response","66","82721","0.0-3.0-1.31","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","83240","0.0-3.0-0.32","","fixation","","",""
"916","Set1/049a.jpg","78","image-keyboard-response","68","84161","0.0-3.0-1.32","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","84678","0.0-3.0-0.33","","fixation","","",""
"927","Set1/133a.jpg","79","image-keyboard-response","70","85606","0.0-3.0-1.33","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","86115","0.0-3.0-0.34","","fixation","","",""
"1014","Set1/093a.jpg","78","image-keyboard-response","72","87131","0.0-3.0-1.34","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","87648","0.0-3.0-0.35","","fixation","","",""
"853","Set1/064a.jpg","79","image-keyboard-response","74","88503","0.0-3.0-1.35","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","89007","0.0-3.0-0.36","","fixation","","",""
"1024","Set1/005a.jpg","79","image-keyboard-response","76","90031","0.0-3.0-1.36","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","90546","0.0-3.0-0.37","","fixation","","",""
"825","Set1/128a.jpg","79","image-keyboard-response","78","91373","0.0-3.0-1.37","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","91881","0.0-3.0-0.38","","fixation","","",""
"953","Set1/044a.jpg","78","image-keyboard-response","80","92839","0.0-3.0-1.38","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","93352","0.0-3.0-0.39","","fixation","","",""
"2035","Set1/037a.jpg","78","image-keyboard-response","82","95392","0.0-3.0-1.39","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","95914","0.0-3.0-0.40","","fixation","","",""
"1179","Set1/088a.jpg","78","image-keyboard-response","84","97098","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","97602","0.0-3.0-0.41","","fixation","","",""
"956","Set1/106a.jpg","78","image-keyboard-response","86","98562","0.0-3.0-1.41","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","99075","0.0-3.0-0.42","","fixation","","",""
"1298","Set1/031a.jpg","78","image-keyboard-response","88","100378","0.0-3.0-1.42","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","100888","0.0-3.0-0.43","","fixation","","",""
"1429","Set1/160a.jpg","78","image-keyboard-response","90","102324","0.0-3.0-1.43","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","102841","0.0-3.0-0.44","","fixation","","",""
"762","Set1/025a.jpg","79","image-keyboard-response","92","103606","0.0-3.0-1.44","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","104123","0.0-3.0-0.45","","fixation","","",""
"1310","Set1/088a.jpg","79","image-keyboard-response","94","105433","0.0-3.0-1.45","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","105951","0.0-3.0-0.46","","fixation","","",""
"904","Set1/093a.jpg","79","image-keyboard-response","96","106858","0.0-3.0-1.46","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","107371","0.0-3.0-0.47","","fixation","","",""
"865","Set1/054a.jpg","79","image-keyboard-response","98","108238","0.0-3.0-1.47","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","108748","0.0-3.0-0.48","","fixation","","",""
"911","Set1/105a.jpg","78","image-keyboard-response","100","109662","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","110168","0.0-3.0-0.49","","fixation","","",""
"1047","Set1/045a.jpg","78","image-keyboard-response","102","111221","0.0-3.0-1.49","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","111737","0.0-3.0-0.50","","fixation","","",""
"1109","Set1/006a.jpg","79","image-keyboard-response","104","112849","0.0-3.0-1.50","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","113357","0.0-3.0-0.51","","fixation","","",""
"897","Set1/140a.jpg","79","image-keyboard-response","106","114256","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","114779","0.0-3.0-0.52","","fixation","","",""
"891","Set1/027a.jpg","78","image-keyboard-response","108","115674","0.0-3.0-1.52","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","116191","0.0-3.0-0.53","","fixation","","",""
"904","Set1/049a.jpg","79","image-keyboard-response","110","117098","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","117616","0.0-3.0-0.54","","fixation","","",""
"921","Set1/051a.jpg","79","image-keyboard-response","112","118539","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","119067","0.0-3.0-0.55","","fixation","","",""
"718","Set1/028a.jpg","79","image-keyboard-response","114","119788","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","120303","0.0-3.0-0.56","","fixation","","",""
"778","Set1/047a.jpg","79","image-keyboard-response","116","121086","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","121606","0.0-3.0-0.57","","fixation","","",""
"676","Set1/071a.jpg","79","image-keyboard-response","118","122284","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","122809","0.0-3.0-0.58","","fixation","","",""
"709","Set1/108a.jpg","79","image-keyboard-response","120","123522","0.0-3.0-1.58","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","124045","0.0-3.0-0.59","","fixation","","",""
"1368","Set1/027a.jpg","79","image-keyboard-response","122","125415","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","125926","0.0-3.0-0.60","","fixation","","",""
"944","Set1/044a.jpg","79","image-keyboard-response","124","126876","0.0-3.0-1.60","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","127382","0.0-3.0-0.61","","fixation","","",""
"1581","Set1/045a.jpg","79","image-keyboard-response","126","128970","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","129475","0.0-3.0-0.62","","fixation","","",""
"935","Set1/134a.jpg","78","image-keyboard-response","128","130415","0.0-3.0-1.62","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","130928","0.0-3.0-0.63","","fixation","","",""
"821","Set1/158a.jpg","79","image-keyboard-response","130","131757","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","132273","0.0-3.0-0.64","","fixation","","",""
"767","Set1/106a.jpg","79","image-keyboard-response","132","133044","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","133553","0.0-3.0-0.65","","fixation","","",""
"989","Set1/119a.jpg","78","image-keyboard-response","134","134548","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","135060","0.0-3.0-0.66","","fixation","","",""
"901","Set1/105a.jpg","79","image-keyboard-response","136","135967","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","136478","0.0-3.0-0.67","","fixation","","",""
"1730","Set1/119a.jpg","79","image-keyboard-response","138","138210","0.0-3.0-1.67","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","138716","0.0-3.0-0.68","","fixation","","",""
"781","Set1/148a.jpg","79","image-keyboard-response","140","139506","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","140010","0.0-3.0-0.69","","fixation","","",""
"1258","Set1/031a.jpg","79","image-keyboard-response","142","141275","0.0-3.0-1.69","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","141792","0.0-3.0-0.70","","fixation","","",""
"758","Set1/050a.jpg","79","image-keyboard-response","144","142557","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","143074","0.0-3.0-0.71","","fixation","","",""
"828","Set1/082a.jpg","79","image-keyboard-response","146","143905","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","144418","0.0-3.0-0.72","","fixation","","",""
"1242","Set1/085a.jpg","79","image-keyboard-response","148","145664","0.0-3.0-1.72","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","146180","0.0-3.0-0.73","","fixation","","",""
"814","Set1/030a.jpg","79","image-keyboard-response","150","146996","0.0-3.0-1.73","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","147511","0.0-3.0-0.74","","fixation","","",""
"993","Set1/160a.jpg","79","image-keyboard-response","152","148508","0.0-3.0-1.74","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","149012","0.0-3.0-0.75","","fixation","","",""
"1690","Set1/134a.jpg","79","image-keyboard-response","154","150702","0.0-3.0-1.75","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","151215","0.0-3.0-0.76","","fixation","","",""
"739","Set1/146a.jpg","79","image-keyboard-response","156","151956","0.0-3.0-1.76","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","152464","0.0-3.0-0.77","","fixation","","",""
"883","Set1/107a.jpg","79","image-keyboard-response","158","153352","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","153855","0.0-3.0-0.78","","fixation","","",""
"879","Set1/079a.jpg","79","image-keyboard-response","160","154737","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","155245","0.0-3.0-0.79","","fixation","","",""
"775","Set1/121a.jpg","79","image-keyboard-response","162","156024","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","156527","0.0-3.0-0.80","","fixation","","",""
"1106","Set1/095a.jpg","78","image-keyboard-response","164","157637","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","158152","0.0-3.0-0.81","","fixation","","",""
"1112","Set1/041a.jpg","78","image-keyboard-response","166","159266","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","159795","0.0-3.0-0.82","","fixation","","",""
"1010","Set1/100a.jpg","78","image-keyboard-response","168","160809","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","161310","0.0-3.0-0.83","","fixation","","",""
"997","Set1/036a.jpg","78","image-keyboard-response","170","162312","0.0-3.0-1.83","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","162828","0.0-3.0-0.84","","fixation","","",""
"1032","Set1/115a.jpg","78","image-keyboard-response","172","163862","0.0-3.0-1.84","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","164390","0.0-3.0-0.85","","fixation","","",""
"923","Set1/123a.jpg","78","image-keyboard-response","174","165315","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","165828","0.0-3.0-0.86","","fixation","","",""
"1000","Set1/015a.jpg","78","image-keyboard-response","176","166830","0.0-3.0-1.86","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","167357","0.0-3.0-0.87","","fixation","","",""
"948","Set1/096a.jpg","78","image-keyboard-response","178","168313","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","168828","0.0-3.0-0.88","","fixation","","",""
"1164","Set1/110a.jpg","78","image-keyboard-response","180","169998","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","170515","0.0-3.0-0.89","","fixation","","",""
"1189","Set1/151a.jpg","78","image-keyboard-response","182","171711","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","172219","0.0-3.0-0.90","","fixation","","",""
"1023","Set1/035a.jpg","78","image-keyboard-response","184","173250","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","173765","0.0-3.0-0.91","","fixation","","",""
"5424","Set1/026a.jpg","78","image-keyboard-response","186","179198","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","179714","0.0-3.0-0.92","","fixation","","",""
"1168","Set1/067a.jpg","78","image-keyboard-response","188","180888","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","181399","0.0-3.0-0.93","","fixation","","",""
"779","Set1/076a.jpg","78","image-keyboard-response","190","182180","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","182695","0.0-3.0-0.94","","fixation","","",""
"873","Set1/125a.jpg","78","image-keyboard-response","192","183573","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","184087","0.0-3.0-0.95","","fixation","","",""
"886","Set1/123a.jpg","79","image-keyboard-response","194","184975","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","185492","0.0-3.0-0.96","","fixation","","",""
"1024","Set1/076a.jpg","79","image-keyboard-response","196","186520","0.0-3.0-1.96","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","187042","0.0-3.0-0.97","","fixation","","",""
"911","Set1/151a.jpg","79","image-keyboard-response","198","187960","0.0-3.0-1.97","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","188478","0.0-3.0-0.98","","fixation","","",""
"963","Set1/115a.jpg","79","image-keyboard-response","200","189452","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","189963","0.0-3.0-0.99","","fixation","","",""
"1012","Set1/081a.jpg","78","image-keyboard-response","202","190982","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","191494","0.0-3.0-0.100","","fixation","","",""
"915","Set1/015a.jpg","79","image-keyboard-response","204","192412","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","192916","0.0-3.0-0.101","","fixation","","",""
"865","Set1/035a.jpg","79","image-keyboard-response","206","193786","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","194291","0.0-3.0-0.102","","fixation","","",""
"825","Set1/014a.jpg","78","image-keyboard-response","208","195119","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","195636","0.0-3.0-0.103","","fixation","","",""
"1095","Set1/152a.jpg","78","image-keyboard-response","210","196732","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","197245","0.0-3.0-0.104","","fixation","","",""
"1252","Set1/114a.jpg","78","image-keyboard-response","212","198499","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","199014","0.0-3.0-0.105","","fixation","","",""
"1853","Set1/019a.jpg","78","image-keyboard-response","214","200870","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","201373","0.0-3.0-0.106","","fixation","","",""
"978","Set1/013a.jpg","78","image-keyboard-response","216","202354","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","202862","0.0-3.0-0.107","","fixation","","",""
"1439","Set1/053a.jpg","78","image-keyboard-response","218","204306","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","204828","0.0-3.0-0.108","","fixation","","",""
"906","Set1/026a.jpg","78","image-keyboard-response","220","205737","0.0-3.0-1.108","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","206250","0.0-3.0-0.109","","fixation","","",""
"1391","Set1/138a.jpg","78","image-keyboard-response","222","207648","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","208163","0.0-3.0-0.110","","fixation","","",""
"null","Set1/010a.jpg","null","image-keyboard-response","224","218173","0.0-3.0-1.110","","","Set_1_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","218688","0.0-3.0-0.111","","fixation","","",""
"1360","Set1/008a.jpg","78","image-keyboard-response","226","220052","0.0-3.0-1.111","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","220567","0.0-3.0-0.112","","fixation","","",""
"996","Set1/036a.jpg","79","image-keyboard-response","228","221567","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","222082","0.0-3.0-0.113","","fixation","","",""
"809","Set1/081a.jpg","79","image-keyboard-response","230","222895","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","223411","0.0-3.0-0.114","","fixation","","",""
"718","Set1/114a.jpg","79","image-keyboard-response","232","224131","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","224644","0.0-3.0-0.115","","fixation","","",""
"1303","Set1/156a.jpg","78","image-keyboard-response","234","225951","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","226459","0.0-3.0-0.116","","fixation","","",""
"893","Set1/056a.jpg","78","image-keyboard-response","236","227357","0.0-3.0-1.116","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","227865","0.0-3.0-0.117","","fixation","","",""
"1618","Set1/150a.jpg","78","image-keyboard-response","238","229485","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","229989","0.0-3.0-0.118","","fixation","","",""
"881","Set1/152a.jpg","79","image-keyboard-response","240","230874","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","231396","0.0-3.0-0.119","","fixation","","",""
"896","Set1/157a.jpg","78","image-keyboard-response","242","232294","0.0-3.0-1.119","","","Update","n","true"
