"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","196248","0.0-3.0-0.43","","fixation","","",""
"886","Set1/160a.jpg","78","image-keyboard-response","90","197136","0.0-3.0-1.43","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","197638","0.0-3.0-0.44","","fixation","","",""
"726","Set1/025a.jpg","79","image-keyboard-response","92","198364","0.0-3.0-1.44","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","198866","0.0-3.0-0.45","","fixation","","",""
"938","Set1/088a.jpg","78","image-keyboard-response","94","199805","0.0-3.0-1.45","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","200308","0.0-3.0-0.46","","fixation","","",""
"1079","Set1/093a.jpg","79","image-keyboard-response","96","201387","0.0-3.0-1.46","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","201889","0.0-3.0-0.47","","fixation","","",""
"1118","Set1/054a.jpg","79","image-keyboard-response","98","203008","0.0-3.0-1.47","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","203510","0.0-3.0-0.48","","fixation","","",""
"942","Set1/105a.jpg","78","image-keyboard-response","100","204453","0.0-3.0-1.48","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","204955","0.0-3.0-0.49","","fixation","","",""
"770","Set1/045a.jpg","79","image-keyboard-response","102","205726","0.0-3.0-1.49","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","206228","0.0-3.0-0.50","","fixation","","",""
"1530","Set1/006a.jpg","78","image-keyboard-response","104","207759","0.0-3.0-1.50","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","208261","0.0-3.0-0.51","","fixation","","",""
"928","Set1/140a.jpg","79","image-keyboard-response","106","209189","0.0-3.0-1.51","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","209691","0.0-3.0-0.52","","fixation","","",""
"987","Set1/027a.jpg","78","image-keyboard-response","108","210679","0.0-3.0-1.52","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","211181","0.0-3.0-0.53","","fixation","","",""
"869","Set1/049a.jpg","79","image-keyboard-response","110","212051","0.0-3.0-1.53","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","212552","0.0-3.0-0.54","","fixation","","",""
"1013","Set1/051a.jpg","79","image-keyboard-response","112","213566","0.0-3.0-1.54","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","214068","0.0-3.0-0.55","","fixation","","",""
"898","Set1/028a.jpg","79","image-keyboard-response","114","214968","0.0-3.0-1.55","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","215470","0.0-3.0-0.56","","fixation","","",""
"866","Set1/047a.jpg","79","image-keyboard-response","116","216336","0.0-3.0-1.56","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","216838","0.0-3.0-0.57","","fixation","","",""
"692","Set1/071a.jpg","79","image-keyboard-response","118","217531","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","218033","0.0-3.0-0.58","","fixation","","",""
"876","Set1/108a.jpg","78","image-keyboard-response","120","218911","0.0-3.0-1.58","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","219413","0.0-3.0-0.59","","fixation","","",""
"821","Set1/027a.jpg","79","image-keyboard-response","122","220234","0.0-3.0-1.59","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","220736","0.0-3.0-0.60","","fixation","","",""
"1116","Set1/044a.jpg","78","image-keyboard-response","124","221854","0.0-3.0-1.60","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","222355","0.0-3.0-0.61","","fixation","","",""
"1211","Set1/045a.jpg","79","image-keyboard-response","126","223567","0.0-3.0-1.61","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","224069","0.0-3.0-0.62","","fixation","","",""
"981","Set1/134a.jpg","78","image-keyboard-response","128","225053","0.0-3.0-1.62","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","225553","0.0-3.0-0.63","","fixation","","",""
"1072","Set1/158a.jpg","79","image-keyboard-response","130","226626","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","227128","0.0-3.0-0.64","","fixation","","",""
"1092","Set1/106a.jpg","79","image-keyboard-response","132","228220","0.0-3.0-1.64","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","228722","0.0-3.0-0.65","","fixation","","",""
"868","Set1/119a.jpg","78","image-keyboard-response","134","229591","0.0-3.0-1.65","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","230094","0.0-3.0-0.66","","fixation","","",""
"890","Set1/105a.jpg","79","image-keyboard-response","136","230986","0.0-3.0-1.66","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","231488","0.0-3.0-0.67","","fixation","","",""
"936","Set1/119a.jpg","78","image-keyboard-response","138","232425","0.0-3.0-1.67","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","232927","0.0-3.0-0.68","","fixation","","",""
"919","Set1/148a.jpg","79","image-keyboard-response","140","233847","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","234349","0.0-3.0-0.69","","fixation","","",""
"1209","Set1/031a.jpg","79","image-keyboard-response","142","235559","0.0-3.0-1.69","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","236061","0.0-3.0-0.70","","fixation","","",""
"1042","Set1/050a.jpg","79","image-keyboard-response","144","237104","0.0-3.0-1.70","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","237606","0.0-3.0-0.71","","fixation","","",""
"994","Set1/082a.jpg","79","image-keyboard-response","146","238602","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","239104","0.0-3.0-0.72","","fixation","","",""
"1393","Set1/085a.jpg","78","image-keyboard-response","148","240497","0.0-3.0-1.72","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","240999","0.0-3.0-0.73","","fixation","","",""
"705","Set1/030a.jpg","79","image-keyboard-response","150","241705","0.0-3.0-1.73","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","242207","0.0-3.0-0.74","","fixation","","",""
"678","Set1/160a.jpg","79","image-keyboard-response","152","242887","0.0-3.0-1.74","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","243388","0.0-3.0-0.75","","fixation","","",""
"1492","Set1/134a.jpg","78","image-keyboard-response","154","244880","0.0-3.0-1.75","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","245382","0.0-3.0-0.76","","fixation","","",""
"491","Set1/146a.jpg","79","image-keyboard-response","156","245874","0.0-3.0-1.76","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","246376","0.0-3.0-0.77","","fixation","","",""
"783","Set1/107a.jpg","79","image-keyboard-response","158","247160","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","247663","0.0-3.0-0.78","","fixation","","",""
"839","Set1/079a.jpg","79","image-keyboard-response","160","248503","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","249004","0.0-3.0-0.79","","fixation","","",""
"902","Set1/121a.jpg","79","image-keyboard-response","162","249907","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","250409","0.0-3.0-0.80","","fixation","","",""
"1478","Set1/095a.jpg","78","image-keyboard-response","164","251889","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","252391","0.0-3.0-0.81","","fixation","","",""
"840","Set1/041a.jpg","78","image-keyboard-response","166","253231","0.0-3.0-1.81","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","253733","0.0-3.0-0.82","","fixation","","",""
"631","Set1/100a.jpg","78","image-keyboard-response","168","254365","0.0-3.0-1.82","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","254867","0.0-3.0-0.83","","fixation","","",""
"720","Set1/036a.jpg","78","image-keyboard-response","170","255588","0.0-3.0-1.83","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","256090","0.0-3.0-0.84","","fixation","","",""
"679","Set1/115a.jpg","78","image-keyboard-response","172","256770","0.0-3.0-1.84","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","257272","0.0-3.0-0.85","","fixation","","",""
"922","Set1/123a.jpg","78","image-keyboard-response","174","258195","0.0-3.0-1.85","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","258697","0.0-3.0-0.86","","fixation","","",""
"673","Set1/015a.jpg","78","image-keyboard-response","176","259372","0.0-3.0-1.86","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","259874","0.0-3.0-0.87","","fixation","","",""
"677","Set1/096a.jpg","78","image-keyboard-response","178","260552","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","261053","0.0-3.0-0.88","","fixation","","",""
"656","Set1/110a.jpg","78","image-keyboard-response","180","261711","0.0-3.0-1.88","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","262212","0.0-3.0-0.89","","fixation","","",""
"721","Set1/151a.jpg","78","image-keyboard-response","182","262935","0.0-3.0-1.89","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","263436","0.0-3.0-0.90","","fixation","","",""
"652","Set1/035a.jpg","78","image-keyboard-response","184","264090","0.0-3.0-1.90","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","264591","0.0-3.0-0.91","","fixation","","",""
"815","Set1/026a.jpg","78","image-keyboard-response","186","265407","0.0-3.0-1.91","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","265909","0.0-3.0-0.92","","fixation","","",""
"613","Set1/067a.jpg","78","image-keyboard-response","188","266523","0.0-3.0-1.92","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","267025","0.0-3.0-0.93","","fixation","","",""
"910","Set1/076a.jpg","78","image-keyboard-response","190","267936","0.0-3.0-1.93","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","268438","0.0-3.0-0.94","","fixation","","",""
"682","Set1/125a.jpg","78","image-keyboard-response","192","269121","0.0-3.0-1.94","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","269623","0.0-3.0-0.95","","fixation","","",""
"842","Set1/123a.jpg","79","image-keyboard-response","194","270467","0.0-3.0-1.95","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","270969","0.0-3.0-0.96","","fixation","","",""
"857","Set1/076a.jpg","78","image-keyboard-response","196","271826","0.0-3.0-1.96","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","272328","0.0-3.0-0.97","","fixation","","",""
"1240","Set1/151a.jpg","78","image-keyboard-response","198","273568","0.0-3.0-1.97","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","274070","0.0-3.0-0.98","","fixation","","",""
"700","Set1/115a.jpg","79","image-keyboard-response","200","274771","0.0-3.0-1.98","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","275273","0.0-3.0-0.99","","fixation","","",""
"835","Set1/081a.jpg","78","image-keyboard-response","202","276109","0.0-3.0-1.99","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","276611","0.0-3.0-0.100","","fixation","","",""
"1012","Set1/015a.jpg","79","image-keyboard-response","204","277625","0.0-3.0-1.100","","","Set_1_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","278127","0.0-3.0-0.101","","fixation","","",""
"909","Set1/035a.jpg","78","image-keyboard-response","206","279036","0.0-3.0-1.101","","","Repeat","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","279538","0.0-3.0-0.102","","fixation","","",""
"811","Set1/014a.jpg","78","image-keyboard-response","208","280350","0.0-3.0-1.102","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","280852","0.0-3.0-0.103","","fixation","","",""
"818","Set1/152a.jpg","78","image-keyboard-response","210","281672","0.0-3.0-1.103","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","282173","0.0-3.0-0.104","","fixation","","",""
"676","Set1/114a.jpg","78","image-keyboard-response","212","282850","0.0-3.0-1.104","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","283352","0.0-3.0-0.105","","fixation","","",""
"917","Set1/019a.jpg","78","image-keyboard-response","214","284271","0.0-3.0-1.105","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","284773","0.0-3.0-0.106","","fixation","","",""
"760","Set1/013a.jpg","78","image-keyboard-response","216","285534","0.0-3.0-1.106","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","286036","0.0-3.0-0.107","","fixation","","",""
"810","Set1/053a.jpg","78","image-keyboard-response","218","286846","0.0-3.0-1.107","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","287348","0.0-3.0-0.108","","fixation","","",""
"1081","Set1/026a.jpg","78","image-keyboard-response","220","288429","0.0-3.0-1.108","","","Set_1_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","288931","0.0-3.0-0.109","","fixation","","",""
"905","Set1/138a.jpg","78","image-keyboard-response","222","289837","0.0-3.0-1.109","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","290339","0.0-3.0-0.110","","fixation","","",""
"915","Set1/010a.jpg","78","image-keyboard-response","224","291255","0.0-3.0-1.110","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","291757","0.0-3.0-0.111","","fixation","","",""
"801","Set1/008a.jpg","78","image-keyboard-response","226","292558","0.0-3.0-1.111","","","Set_1_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","293060","0.0-3.0-0.112","","fixation","","",""
"865","Set1/036a.jpg","79","image-keyboard-response","228","293925","0.0-3.0-1.112","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","294427","0.0-3.0-0.113","","fixation","","",""
"913","Set1/081a.jpg","79","image-keyboard-response","230","295342","0.0-3.0-1.113","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","295844","0.0-3.0-0.114","","fixation","","",""
"668","Set1/114a.jpg","79","image-keyboard-response","232","296512","0.0-3.0-1.114","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","297014","0.0-3.0-0.115","","fixation","","",""
"831","Set1/156a.jpg","78","image-keyboard-response","234","297847","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","298347","0.0-3.0-0.116","","fixation","","",""
"892","Set1/056a.jpg","79","image-keyboard-response","236","299241","0.0-3.0-1.116","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","299742","0.0-3.0-0.117","","fixation","","",""
"1441","Set1/150a.jpg","78","image-keyboard-response","238","301185","0.0-3.0-1.117","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","301687","0.0-3.0-0.118","","fixation","","",""
"827","Set1/152a.jpg","79","image-keyboard-response","240","302515","0.0-3.0-1.118","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","241","303017","0.0-3.0-0.119","","fixation","","",""
"1850","Set1/157a.jpg","78","image-keyboard-response","242","304867","0.0-3.0-1.119","","","Update","n","true"
