"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"2290","Set1/135b.jpg","78","image-keyboard-response","38","90668","0.0-3.0-1.17","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","91177","0.0-3.0-0.18","","fixation","","",""
"1480","Set1/108b.jpg","79","image-keyboard-response","40","92660","0.0-3.0-1.18","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","93161","0.0-3.0-0.19","","fixation","","",""
"1113","Set1/142b.jpg","79","image-keyboard-response","42","94275","0.0-3.0-1.19","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","94777","0.0-3.0-0.20","","fixation","","",""
"1418","Set1/138b.jpg","78","image-keyboard-response","44","96196","0.0-3.0-1.20","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","96698","0.0-3.0-0.21","","fixation","","",""
"1168","Set1/171a.jpg","78","image-keyboard-response","46","97868","0.0-3.0-1.21","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","98369","0.0-3.0-0.22","","fixation","","",""
"960","Set1/148b.jpg","79","image-keyboard-response","48","99332","0.0-3.0-1.22","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","100101","0.0-3.0-0.23","","fixation","","",""
"1213","Set1/083a.jpg","79","image-keyboard-response","50","101316","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","101818","0.0-3.0-0.24","","fixation","","",""
"1064","Set1/141b.jpg","78","image-keyboard-response","52","102883","0.0-3.0-1.24","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","103385","0.0-3.0-0.25","","fixation","","",""
"1337","Set1/123b.jpg","78","image-keyboard-response","54","104723","0.0-3.0-1.25","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","105225","0.0-3.0-0.26","","fixation","","",""
"1137","Set1/145b.jpg","78","image-keyboard-response","56","106364","0.0-3.0-1.26","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","106865","0.0-3.0-0.27","","fixation","","",""
"1039","Set1/175a.jpg","78","image-keyboard-response","58","107906","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","108408","0.0-3.0-0.28","","fixation","","",""
"1778","Set1/177a.jpg","78","image-keyboard-response","60","110187","0.0-3.0-1.28","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","110689","0.0-3.0-0.29","","fixation","","",""
"1120","Set1/119b.jpg","78","image-keyboard-response","62","111811","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","112312","0.0-3.0-0.30","","fixation","","",""
"1666","Set1/177a.jpg","78","image-keyboard-response","64","113979","0.0-3.0-1.30","","","Set_2_Only","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","114480","0.0-3.0-0.31","","fixation","","",""
"1137","Set1/038a.jpg","78","image-keyboard-response","66","115619","0.0-3.0-1.31","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","116120","0.0-3.0-0.32","","fixation","","",""
"866","Set1/035a.jpg","79","image-keyboard-response","68","116987","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","117488","0.0-3.0-0.33","","fixation","","",""
"937","Set1/171a.jpg","79","image-keyboard-response","70","118427","0.0-3.0-1.33","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","118928","0.0-3.0-0.34","","fixation","","",""
"1520","Set1/157b.jpg","78","image-keyboard-response","72","120451","0.0-3.0-1.34","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","120952","0.0-3.0-0.35","","fixation","","",""
"1209","Set1/170a.jpg","79","image-keyboard-response","74","122162","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","122664","0.0-3.0-0.36","","fixation","","",""
"832","Set1/135b.jpg","79","image-keyboard-response","76","123498","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","123999","0.0-3.0-0.37","","fixation","","",""
"1265","Set1/090a.jpg","79","image-keyboard-response","78","125267","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","125769","0.0-3.0-0.38","","fixation","","",""
"1336","Set1/095a.jpg","79","image-keyboard-response","80","127106","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","127608","0.0-3.0-0.39","","fixation","","",""
"985","Set1/108b.jpg","79","image-keyboard-response","82","128594","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","129096","0.0-3.0-0.40","","fixation","","",""
"1056","Set1/040a.jpg","78","image-keyboard-response","84","130155","0.0-3.0-1.40","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","130657","0.0-3.0-0.41","","fixation","","",""
"1352","Set1/058a.jpg","78","image-keyboard-response","86","132010","0.0-3.0-1.41","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","132512","0.0-3.0-0.42","","fixation","","",""
"1156","Set1/140b.jpg","78","image-keyboard-response","88","133670","0.0-3.0-1.42","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","134171","0.0-3.0-0.43","","fixation","","",""
"1022","Set1/037a.jpg","79","image-keyboard-response","90","135194","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","135696","0.0-3.0-0.44","","fixation","","",""
"1080","Set1/153b.jpg","79","image-keyboard-response","92","136778","0.0-3.0-1.44","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","137280","0.0-3.0-0.45","","fixation","","",""
"1400","Set1/168a.jpg","78","image-keyboard-response","94","138682","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","139184","0.0-3.0-0.46","","fixation","","",""
"1745","Set1/091a.jpg","79","image-keyboard-response","96","140930","0.0-3.0-1.46","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","141431","0.0-3.0-0.47","","fixation","","",""
"913","Set1/119b.jpg","78","image-keyboard-response","98","142346","0.0-3.0-1.47","","","Update","o","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","142848","0.0-3.0-0.48","","fixation","","",""
"2712","Set1/168a.jpg","79","image-keyboard-response","100","145562","0.0-3.0-1.48","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","146063","0.0-3.0-0.49","","fixation","","",""
"922","Set1/038a.jpg","79","image-keyboard-response","102","146986","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","147487","0.0-3.0-0.50","","fixation","","",""
"1656","Set1/154b.jpg","78","image-keyboard-response","104","149146","0.0-3.0-1.50","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","149647","0.0-3.0-0.51","","fixation","","",""
"1880","Set1/067a.jpg","78","image-keyboard-response","106","151529","0.0-3.0-1.51","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","152031","0.0-3.0-0.52","","fixation","","",""
"1296","Set1/080a.jpg","79","image-keyboard-response","108","153329","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","153831","0.0-3.0-0.53","","fixation","","",""
"1681","Set1/154b.jpg","79","image-keyboard-response","110","155513","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","156015","0.0-3.0-0.54","","fixation","","",""
"1161","Set1/087a.jpg","78","image-keyboard-response","112","157177","0.0-3.0-1.54","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","157679","0.0-3.0-0.55","","fixation","","",""
"1753","Set1/149b.jpg","79","image-keyboard-response","114","159433","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","159934","0.0-3.0-0.56","","fixation","","",""
"1146","Set1/173a.jpg","78","image-keyboard-response","116","161081","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","161583","0.0-3.0-0.57","","fixation","","",""
"1057","Set1/040a.jpg","79","image-keyboard-response","118","162641","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","163143","0.0-3.0-0.58","","fixation","","",""
"801","Set1/058a.jpg","79","image-keyboard-response","120","163945","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","164869","0.0-3.0-0.59","","fixation","","",""
"1339","Set1/173a.jpg","79","image-keyboard-response","122","166209","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","166711","0.0-3.0-0.60","","fixation","","",""
"1057","Set1/140b.jpg","79","image-keyboard-response","124","167769","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","168270","0.0-3.0-0.61","","fixation","","",""
"1713","Set1/187a.jpg","78","image-keyboard-response","126","169985","0.0-3.0-1.61","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","170487","0.0-3.0-0.62","","fixation","","",""
"1601","Set1/067a.jpg","79","image-keyboard-response","128","172089","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","172591","0.0-3.0-0.63","","fixation","","",""
"856","Set1/126b.jpg","79","image-keyboard-response","130","173448","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","173950","0.0-3.0-0.64","","fixation","","",""
"1040","Set1/188a.jpg","78","image-keyboard-response","132","174992","0.0-3.0-1.64","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","175493","0.0-3.0-0.65","","fixation","","",""
"1258","Set1/145b.jpg","79","image-keyboard-response","134","176753","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","177254","0.0-3.0-0.66","","fixation","","",""
"841","Set1/075a.jpg","79","image-keyboard-response","136","178096","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","178598","0.0-3.0-0.67","","fixation","","",""
"1784","Set1/059a.jpg","78","image-keyboard-response","138","180384","0.0-3.0-1.67","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","180886","0.0-3.0-0.68","","fixation","","",""
"1010","Set1/149b.jpg","79","image-keyboard-response","140","181896","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","182397","0.0-3.0-0.69","","fixation","","",""
"1002","Set1/087a.jpg","79","image-keyboard-response","142","183400","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","183901","0.0-3.0-0.70","","fixation","","",""
"1034","Set1/187a.jpg","79","image-keyboard-response","144","184936","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","185438","0.0-3.0-0.71","","fixation","","",""
"1001","Set1/059a.jpg","79","image-keyboard-response","146","186440","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","186942","0.0-3.0-0.72","","fixation","","",""
"857","Set1/157b.jpg","79","image-keyboard-response","148","187800","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","188302","0.0-3.0-0.73","","fixation","","",""
"1273","Set1/123b.jpg","79","image-keyboard-response","150","189576","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","190077","0.0-3.0-0.74","","fixation","","",""
"993","Set1/175a.jpg","79","image-keyboard-response","152","191072","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","191573","0.0-3.0-0.75","","fixation","","",""
"1265","Set1/188a.jpg","79","image-keyboard-response","154","192838","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","193341","0.0-3.0-0.76","","fixation","","",""
"1065","Set1/039a.jpg","79","image-keyboard-response","156","194407","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","195007","0.0-3.0-0.77","","fixation","","",""
"1199","Set1/141b.jpg","79","image-keyboard-response","158","196208","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","196712","0.0-3.0-0.78","","fixation","","",""
"910","Set1/091a.jpg","79","image-keyboard-response","160","197624","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","198125","0.0-3.0-0.79","","fixation","","",""
"905","Set1/138b.jpg","79","image-keyboard-response","162","199031","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","199533","0.0-3.0-0.80","","fixation","","",""
"1624","Set1/055a.jpg","78","image-keyboard-response","164","201159","0.0-3.0-1.80","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","201660","0.0-3.0-0.81","","fixation","","",""
"1754","Set1/128b.jpg","78","image-keyboard-response","166","203415","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","203916","0.0-3.0-0.82","","fixation","","",""
"953","Set1/046a.jpg","78","image-keyboard-response","168","204871","0.0-3.0-1.82","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","205373","0.0-3.0-0.83","","fixation","","",""
"1576","Set1/139b.jpg","78","image-keyboard-response","170","206951","0.0-3.0-1.83","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","207453","0.0-3.0-0.84","","fixation","","",""
"1369","Set1/084a.jpg","79","image-keyboard-response","172","208823","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","209325","0.0-3.0-0.85","","fixation","","",""
"2184","Set1/147b.jpg","79","image-keyboard-response","174","211511","0.0-3.0-1.85","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","212013","0.0-3.0-0.86","","fixation","","",""
"1232","Set1/176a.jpg","78","image-keyboard-response","176","213247","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","213748","0.0-3.0-0.87","","fixation","","",""
"818","Set1/042a.jpg","78","image-keyboard-response","178","214567","0.0-3.0-1.87","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","215069","0.0-3.0-0.88","","fixation","","",""
"2056","Set1/114b.jpg","79","image-keyboard-response","180","217126","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","217628","0.0-3.0-0.89","","fixation","","",""
"1576","Set1/064a.jpg","78","image-keyboard-response","182","219207","0.0-3.0-1.89","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","219708","0.0-3.0-0.90","","fixation","","",""
"2064","Set1/036a.jpg","79","image-keyboard-response","184","221775","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","222277","0.0-3.0-0.91","","fixation","","",""
"1056","Set1/139b.jpg","79","image-keyboard-response","186","223335","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","223836","0.0-3.0-0.92","","fixation","","",""
"696","Set1/128b.jpg","79","image-keyboard-response","188","224534","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","225035","0.0-3.0-0.93","","fixation","","",""
"null","Set1/044a.jpg","null","image-keyboard-response","190","235037","0.0-3.0-1.93","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","235539","0.0-3.0-0.94","","fixation","","",""
"1793","Set1/162a.jpg","78","image-keyboard-response","192","237334","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","237836","0.0-3.0-0.95","","fixation","","",""
"1441","Set1/074a.jpg","78","image-keyboard-response","194","239278","0.0-3.0-1.95","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","239779","0.0-3.0-0.96","","fixation","","",""
"857","Set1/114b.jpg","79","image-keyboard-response","196","240638","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","241139","0.0-3.0-0.97","","fixation","","",""
"1185","Set1/159b.jpg","78","image-keyboard-response","198","242326","0.0-3.0-1.97","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","242827","0.0-3.0-0.98","","fixation","","",""
"1041","Set1/143b.jpg","78","image-keyboard-response","200","243869","0.0-3.0-1.98","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","244370","0.0-3.0-0.99","","fixation","","",""
"1486","Set1/103b.jpg","78","image-keyboard-response","202","245858","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","246360","0.0-3.0-0.100","","fixation","","",""
"1957","Set1/047a.jpg","78","image-keyboard-response","204","248318","0.0-3.0-1.100","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","248819","0.0-3.0-0.101","","fixation","","",""
"1081","Set1/064a.jpg","79","image-keyboard-response","206","249901","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","250403","0.0-3.0-0.102","","fixation","","",""
"1057","Set1/191a.jpg","78","image-keyboard-response","208","251461","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","251964","0.0-3.0-0.103","","fixation","","",""
"1527","Set1/071a.jpg","78","image-keyboard-response","210","253493","0.0-3.0-1.103","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","253995","0.0-3.0-0.104","","fixation","","",""
"1097","Set1/096a.jpg","78","image-keyboard-response","212","255093","0.0-3.0-1.104","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","255594","0.0-3.0-0.105","","fixation","","",""
"1081","Set1/098b.jpg","78","image-keyboard-response","214","256677","0.0-3.0-1.105","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","257179","0.0-3.0-0.106","","fixation","","",""
"1769","Set1/106b.jpg","79","image-keyboard-response","216","258949","0.0-3.0-1.106","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","259451","0.0-3.0-0.107","","fixation","","",""
"1057","Set1/159b.jpg","79","image-keyboard-response","218","260509","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","261011","0.0-3.0-0.108","","fixation","","",""
"913","Set1/071a.jpg","79","image-keyboard-response","220","261925","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","262427","0.0-3.0-0.109","","fixation","","",""
"744","Set1/047a.jpg","79","image-keyboard-response","222","263173","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","263674","0.0-3.0-0.110","","fixation","","",""
"1129","Set1/144b.jpg","78","image-keyboard-response","224","264805","0.0-3.0-1.110","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","265306","0.0-3.0-0.111","","fixation","","",""
"1249","Set1/069a.jpg","78","image-keyboard-response","226","266557","0.0-3.0-1.111","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","267057","0.0-3.0-0.112","","fixation","","",""
"2209","Set1/034a.jpg","79","image-keyboard-response","228","269268","0.0-3.0-1.112","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","269771","0.0-3.0-0.113","","fixation","","",""
"1416","Set1/050a.jpg","79","image-keyboard-response","230","271189","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","271691","0.0-3.0-0.114","","fixation","","",""
"984","Set1/068a.jpg","78","image-keyboard-response","232","272676","0.0-3.0-1.114","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","273178","0.0-3.0-0.115","","fixation","","",""
"1888","Set1/130b.jpg","78","image-keyboard-response","234","275068","0.0-3.0-1.115","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","275569","0.0-3.0-0.116","","fixation","","",""
"863","Set1/046a.jpg","79","image-keyboard-response","236","276436","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","276939","0.0-3.0-0.117","","fixation","","",""
"1452","Set1/073a.jpg","78","image-keyboard-response","238","278392","0.0-3.0-1.117","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","278893","0.0-3.0-0.118","","fixation","","",""
