"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","66637","0.0-3.0-0.14","","fixation","","",""
"1389","Set1/153b.jpg","79","image-keyboard-response","32","68031","0.0-3.0-1.14","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","33","68543","0.0-3.0-0.15","","fixation","","",""
"1221","Set1/083a.jpg","79","image-keyboard-response","34","69770","0.0-3.0-1.15","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","70285","0.0-3.0-0.16","","fixation","","",""
"1584","Set1/126b.jpg","79","image-keyboard-response","36","71876","0.0-3.0-1.16","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","72394","0.0-3.0-0.17","","fixation","","",""
"1676","Set1/135b.jpg","79","image-keyboard-response","38","74077","0.0-3.0-1.17","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","39","74584","0.0-3.0-0.18","","fixation","","",""
"1300","Set1/108b.jpg","79","image-keyboard-response","40","75889","0.0-3.0-1.18","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","76399","0.0-3.0-0.19","","fixation","","",""
"1407","Set1/142b.jpg","79","image-keyboard-response","42","77811","0.0-3.0-1.19","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","43","78318","0.0-3.0-0.20","","fixation","","",""
"1544","Set1/138b.jpg","79","image-keyboard-response","44","79868","0.0-3.0-1.20","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","45","80381","0.0-3.0-0.21","","fixation","","",""
"2043","Set1/171a.jpg","78","image-keyboard-response","46","82430","0.0-3.0-1.21","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","82946","0.0-3.0-0.22","","fixation","","",""
"967","Set1/148b.jpg","79","image-keyboard-response","48","83916","0.0-3.0-1.22","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","49","84430","0.0-3.0-0.23","","fixation","","",""
"1043","Set1/083a.jpg","79","image-keyboard-response","50","85478","0.0-3.0-1.23","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","51","85993","0.0-3.0-0.24","","fixation","","",""
"1479","Set1/141b.jpg","79","image-keyboard-response","52","87481","0.0-3.0-1.24","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","87995","0.0-3.0-0.25","","fixation","","",""
"1336","Set1/123b.jpg","79","image-keyboard-response","54","89336","0.0-3.0-1.25","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","55","89871","0.0-3.0-0.26","","fixation","","",""
"1351","Set1/145b.jpg","79","image-keyboard-response","56","91230","0.0-3.0-1.26","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","57","91745","0.0-3.0-0.27","","fixation","","",""
"1689","Set1/175a.jpg","78","image-keyboard-response","58","93443","0.0-3.0-1.27","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","93965","0.0-3.0-0.28","","fixation","","",""
"1929","Set1/177a.jpg","79","image-keyboard-response","60","95903","0.0-3.0-1.28","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","61","96421","0.0-3.0-0.29","","fixation","","",""
"1838","Set1/119b.jpg","78","image-keyboard-response","62","98267","0.0-3.0-1.29","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","63","98780","0.0-3.0-0.30","","fixation","","",""
"1676","Set1/177a.jpg","79","image-keyboard-response","64","100462","0.0-3.0-1.30","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","100969","0.0-3.0-0.31","","fixation","","",""
"1907","Set1/038a.jpg","79","image-keyboard-response","66","102885","0.0-3.0-1.31","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","67","103393","0.0-3.0-0.32","","fixation","","",""
"948","Set1/035a.jpg","79","image-keyboard-response","68","104345","0.0-3.0-1.32","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","69","104867","0.0-3.0-0.33","","fixation","","",""
"1306","Set1/171a.jpg","79","image-keyboard-response","70","106180","0.0-3.0-1.33","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","106696","0.0-3.0-0.34","","fixation","","",""
"1640","Set1/157b.jpg","79","image-keyboard-response","72","108345","0.0-3.0-1.34","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","108851","0.0-3.0-0.35","","fixation","","",""
"1464","Set1/170a.jpg","79","image-keyboard-response","74","110322","0.0-3.0-1.35","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","110838","0.0-3.0-0.36","","fixation","","",""
"1149","Set1/135b.jpg","79","image-keyboard-response","76","111993","0.0-3.0-1.36","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","112526","0.0-3.0-0.37","","fixation","","",""
"1175","Set1/090a.jpg","79","image-keyboard-response","78","113712","0.0-3.0-1.37","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","114230","0.0-3.0-0.38","","fixation","","",""
"1054","Set1/095a.jpg","79","image-keyboard-response","80","115293","0.0-3.0-1.38","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","115823","0.0-3.0-0.39","","fixation","","",""
"961","Set1/108b.jpg","79","image-keyboard-response","82","116791","0.0-3.0-1.39","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","117319","0.0-3.0-0.40","","fixation","","",""
"2063","Set1/040a.jpg","79","image-keyboard-response","84","119394","0.0-3.0-1.40","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","119899","0.0-3.0-0.41","","fixation","","",""
"1451","Set1/058a.jpg","79","image-keyboard-response","86","121359","0.0-3.0-1.41","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","121876","0.0-3.0-0.42","","fixation","","",""
"1593","Set1/140b.jpg","79","image-keyboard-response","88","123474","0.0-3.0-1.42","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","124001","0.0-3.0-0.43","","fixation","","",""
"1673","Set1/037a.jpg","79","image-keyboard-response","90","125686","0.0-3.0-1.43","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","126200","0.0-3.0-0.44","","fixation","","",""
"1058","Set1/153b.jpg","79","image-keyboard-response","92","127269","0.0-3.0-1.44","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","127783","0.0-3.0-0.45","","fixation","","",""
"2352","Set1/168a.jpg","78","image-keyboard-response","94","130146","0.0-3.0-1.45","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","130661","0.0-3.0-0.46","","fixation","","",""
"2061","Set1/091a.jpg","79","image-keyboard-response","96","132730","0.0-3.0-1.46","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","133242","0.0-3.0-0.47","","fixation","","",""
"1087","Set1/119b.jpg","79","image-keyboard-response","98","134349","0.0-3.0-1.47","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","134867","0.0-3.0-0.48","","fixation","","",""
"1255","Set1/168a.jpg","79","image-keyboard-response","100","136128","0.0-3.0-1.48","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","136650","0.0-3.0-0.49","","fixation","","",""
"1028","Set1/038a.jpg","79","image-keyboard-response","102","137703","0.0-3.0-1.49","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","138229","0.0-3.0-0.50","","fixation","","",""
"2297","Set1/154b.jpg","79","image-keyboard-response","104","140536","0.0-3.0-1.50","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","141045","0.0-3.0-0.51","","fixation","","",""
"1944","Set1/067a.jpg","79","image-keyboard-response","106","142997","0.0-3.0-1.51","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","143515","0.0-3.0-0.52","","fixation","","",""
"1125","Set1/080a.jpg","79","image-keyboard-response","108","144652","0.0-3.0-1.52","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","145173","0.0-3.0-0.53","","fixation","","",""
"1031","Set1/154b.jpg","79","image-keyboard-response","110","146208","0.0-3.0-1.53","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","146718","0.0-3.0-0.54","","fixation","","",""
"2546","Set1/087a.jpg","79","image-keyboard-response","112","149270","0.0-3.0-1.54","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","149775","0.0-3.0-0.55","","fixation","","",""
"1360","Set1/149b.jpg","79","image-keyboard-response","114","151143","0.0-3.0-1.55","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","151660","0.0-3.0-0.56","","fixation","","",""
"2098","Set1/173a.jpg","78","image-keyboard-response","116","153766","0.0-3.0-1.56","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","154292","0.0-3.0-0.57","","fixation","","",""
"1101","Set1/040a.jpg","79","image-keyboard-response","118","155399","0.0-3.0-1.57","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","155908","0.0-3.0-0.58","","fixation","","",""
"1043","Set1/058a.jpg","79","image-keyboard-response","120","156956","0.0-3.0-1.58","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","157474","0.0-3.0-0.59","","fixation","","",""
"1040","Set1/173a.jpg","79","image-keyboard-response","122","158518","0.0-3.0-1.59","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","159036","0.0-3.0-0.60","","fixation","","",""
"1533","Set1/140b.jpg","79","image-keyboard-response","124","160572","0.0-3.0-1.60","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","161098","0.0-3.0-0.61","","fixation","","",""
"1693","Set1/187a.jpg","79","image-keyboard-response","126","162797","0.0-3.0-1.61","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","127","163305","0.0-3.0-0.62","","fixation","","",""
"1013","Set1/067a.jpg","79","image-keyboard-response","128","164327","0.0-3.0-1.62","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","129","164850","0.0-3.0-0.63","","fixation","","",""
"973","Set1/126b.jpg","79","image-keyboard-response","130","165836","0.0-3.0-1.63","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","166353","0.0-3.0-0.64","","fixation","","",""
"2119","Set1/188a.jpg","79","image-keyboard-response","132","168478","0.0-3.0-1.64","","","Set_2_Only","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","133","168993","0.0-3.0-0.65","","fixation","","",""
"941","Set1/145b.jpg","79","image-keyboard-response","134","169947","0.0-3.0-1.65","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","135","170464","0.0-3.0-0.66","","fixation","","",""
"1026","Set1/075a.jpg","79","image-keyboard-response","136","171501","0.0-3.0-1.66","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","172009","0.0-3.0-0.67","","fixation","","",""
"1610","Set1/059a.jpg","78","image-keyboard-response","138","173627","0.0-3.0-1.67","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","139","174133","0.0-3.0-0.68","","fixation","","",""
"869","Set1/149b.jpg","79","image-keyboard-response","140","175009","0.0-3.0-1.68","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","141","175518","0.0-3.0-0.69","","fixation","","",""
"1008","Set1/087a.jpg","79","image-keyboard-response","142","176535","0.0-3.0-1.69","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","177041","0.0-3.0-0.70","","fixation","","",""
"1146","Set1/187a.jpg","79","image-keyboard-response","144","178191","0.0-3.0-1.70","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","145","178700","0.0-3.0-0.71","","fixation","","",""
"1194","Set1/059a.jpg","79","image-keyboard-response","146","179898","0.0-3.0-1.71","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","147","180417","0.0-3.0-0.72","","fixation","","",""
"950","Set1/157b.jpg","79","image-keyboard-response","148","181376","0.0-3.0-1.72","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","181899","0.0-3.0-0.73","","fixation","","",""
"1027","Set1/123b.jpg","79","image-keyboard-response","150","182935","0.0-3.0-1.73","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","151","183466","0.0-3.0-0.74","","fixation","","",""
"1162","Set1/175a.jpg","79","image-keyboard-response","152","184637","0.0-3.0-1.74","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","153","185154","0.0-3.0-0.75","","fixation","","",""
"974","Set1/188a.jpg","79","image-keyboard-response","154","186129","0.0-3.0-1.75","","","Set_2_Only","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","186649","0.0-3.0-0.76","","fixation","","",""
"907","Set1/039a.jpg","79","image-keyboard-response","156","187566","0.0-3.0-1.76","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","157","188092","0.0-3.0-0.77","","fixation","","",""
"1044","Set1/141b.jpg","79","image-keyboard-response","158","189147","0.0-3.0-1.77","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","159","189669","0.0-3.0-0.78","","fixation","","",""
"874","Set1/091a.jpg","79","image-keyboard-response","160","190562","0.0-3.0-1.78","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","191079","0.0-3.0-0.79","","fixation","","",""
"875","Set1/138b.jpg","79","image-keyboard-response","162","191960","0.0-3.0-1.79","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","163","192479","0.0-3.0-0.80","","fixation","","",""
"1328","Set1/055a.jpg","79","image-keyboard-response","164","193816","0.0-3.0-1.80","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","165","194331","0.0-3.0-0.81","","fixation","","",""
"1350","Set1/128b.jpg","78","image-keyboard-response","166","195687","0.0-3.0-1.81","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","196195","0.0-3.0-0.82","","fixation","","",""
"1491","Set1/046a.jpg","79","image-keyboard-response","168","197691","0.0-3.0-1.82","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","169","198225","0.0-3.0-0.83","","fixation","","",""
"1455","Set1/139b.jpg","79","image-keyboard-response","170","199690","0.0-3.0-1.83","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","171","200209","0.0-3.0-0.84","","fixation","","",""
"1416","Set1/084a.jpg","79","image-keyboard-response","172","201632","0.0-3.0-1.84","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","202137","0.0-3.0-0.85","","fixation","","",""
"1046","Set1/147b.jpg","79","image-keyboard-response","174","203194","0.0-3.0-1.85","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","175","203700","0.0-3.0-0.86","","fixation","","",""
"1372","Set1/176a.jpg","78","image-keyboard-response","176","205079","0.0-3.0-1.86","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","177","205608","0.0-3.0-0.87","","fixation","","",""
"1473","Set1/042a.jpg","79","image-keyboard-response","178","207088","0.0-3.0-1.87","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","207593","0.0-3.0-0.88","","fixation","","",""
"1791","Set1/114b.jpg","79","image-keyboard-response","180","209389","0.0-3.0-1.88","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","181","209897","0.0-3.0-0.89","","fixation","","",""
"1855","Set1/064a.jpg","79","image-keyboard-response","182","211761","0.0-3.0-1.89","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","183","212289","0.0-3.0-0.90","","fixation","","",""
"1640","Set1/036a.jpg","79","image-keyboard-response","184","213935","0.0-3.0-1.90","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","214455","0.0-3.0-0.91","","fixation","","",""
"898","Set1/139b.jpg","79","image-keyboard-response","186","215357","0.0-3.0-1.91","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","187","215879","0.0-3.0-0.92","","fixation","","",""
"889","Set1/128b.jpg","79","image-keyboard-response","188","216770","0.0-3.0-1.92","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","189","217301","0.0-3.0-0.93","","fixation","","",""
"1164","Set1/044a.jpg","79","image-keyboard-response","190","218469","0.0-3.0-1.93","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","191","218987","0.0-3.0-0.94","","fixation","","",""
"1824","Set1/162a.jpg","78","image-keyboard-response","192","220818","0.0-3.0-1.94","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","193","221324","0.0-3.0-0.95","","fixation","","",""
"2875","Set1/074a.jpg","79","image-keyboard-response","194","224205","0.0-3.0-1.95","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","195","224730","0.0-3.0-0.96","","fixation","","",""
"1004","Set1/114b.jpg","79","image-keyboard-response","196","225740","0.0-3.0-1.96","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","197","226264","0.0-3.0-0.97","","fixation","","",""
"2753","Set1/159b.jpg","79","image-keyboard-response","198","229022","0.0-3.0-1.97","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","199","229550","0.0-3.0-0.98","","fixation","","",""
"2451","Set1/143b.jpg","78","image-keyboard-response","200","232009","0.0-3.0-1.98","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","201","232523","0.0-3.0-0.99","","fixation","","",""
"2234","Set1/103b.jpg","78","image-keyboard-response","202","234762","0.0-3.0-1.99","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","203","235273","0.0-3.0-0.100","","fixation","","",""
"1313","Set1/047a.jpg","79","image-keyboard-response","204","236593","0.0-3.0-1.100","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","205","237102","0.0-3.0-0.101","","fixation","","",""
"934","Set1/064a.jpg","79","image-keyboard-response","206","238043","0.0-3.0-1.101","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","207","238566","0.0-3.0-0.102","","fixation","","",""
"1681","Set1/191a.jpg","78","image-keyboard-response","208","240252","0.0-3.0-1.102","","","Set_2_Only","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","209","240766","0.0-3.0-0.103","","fixation","","",""
"1404","Set1/071a.jpg","79","image-keyboard-response","210","242174","0.0-3.0-1.103","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","211","242686","0.0-3.0-0.104","","fixation","","",""
"1354","Set1/096a.jpg","79","image-keyboard-response","212","244045","0.0-3.0-1.104","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","213","244561","0.0-3.0-0.105","","fixation","","",""
"2693","Set1/098b.jpg","79","image-keyboard-response","214","247261","0.0-3.0-1.105","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","215","247780","0.0-3.0-0.106","","fixation","","",""
"1413","Set1/106b.jpg","79","image-keyboard-response","216","249198","0.0-3.0-1.106","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","217","249712","0.0-3.0-0.107","","fixation","","",""
"868","Set1/159b.jpg","79","image-keyboard-response","218","250584","0.0-3.0-1.107","","","Update","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","219","251094","0.0-3.0-0.108","","fixation","","",""
"979","Set1/071a.jpg","79","image-keyboard-response","220","252079","0.0-3.0-1.108","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","221","252593","0.0-3.0-0.109","","fixation","","",""
"942","Set1/047a.jpg","79","image-keyboard-response","222","253549","0.0-3.0-1.109","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","223","254063","0.0-3.0-0.110","","fixation","","",""
"1917","Set1/144b.jpg","78","image-keyboard-response","224","255990","0.0-3.0-1.110","","","Update","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","225","256517","0.0-3.0-0.111","","fixation","","",""
"1957","Set1/069a.jpg","78","image-keyboard-response","226","258484","0.0-3.0-1.111","","","Repeat","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","227","258991","0.0-3.0-0.112","","fixation","","",""
"1519","Set1/034a.jpg","79","image-keyboard-response","228","260517","0.0-3.0-1.112","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","229","261027","0.0-3.0-0.113","","fixation","","",""
"1353","Set1/050a.jpg","79","image-keyboard-response","230","262386","0.0-3.0-1.113","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","231","262894","0.0-3.0-0.114","","fixation","","",""
"1515","Set1/068a.jpg","79","image-keyboard-response","232","264419","0.0-3.0-1.114","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","233","264942","0.0-3.0-0.115","","fixation","","",""
"1786","Set1/130b.jpg","79","image-keyboard-response","234","266733","0.0-3.0-1.115","","","Update","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","235","267244","0.0-3.0-0.116","","fixation","","",""
"979","Set1/046a.jpg","79","image-keyboard-response","236","268229","0.0-3.0-1.116","","","Repeat","o","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","237","268735","0.0-3.0-0.117","","fixation","","",""
"1447","Set1/073a.jpg","79","image-keyboard-response","238","270187","0.0-3.0-1.117","","","Repeat","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","239","270707","0.0-3.0-0.118","","fixation","","",""
